clase,ndvi,ndbi,scl_pct,lat,lon,PC1,PC2
contaminacion_alta_NO2,0.47871243953704834,-0.06780575960874557,1.0,3.553914927033696,-76.35428386735954,-1.3224166024122452,1.8012264903210027
vegetacion_densa,0.6388986110687256,-0.2652059495449066,0.933837890625,3.6049392351716607,-76.60518332621773,-0.5431173869801182,-2.0272516232089
contaminacion_alta_NO2,0.2576620876789093,-0.01531902514398098,0.3671875,3.4825886934746393,-76.44465438494326,0.8242178559189491,1.264608374440949
vegetacion_densa,0.6499027013778687,-0.20554670691490173,1.0,3.3984165513526796,-76.36299752561563,1.5147010650248245,1.0943003618782823
vegetacion_densa,0.724108874797821,-0.315984308719635,1.0,3.3137952515886604,-76.48930065456464,2.0444749254944448,0.17825893777780216
contaminacion_alta_NO2,0.18520736694335938,0.05534069240093231,1.0,3.538643567203671,-76.49487020932627,-1.0862357862565557,1.1219770020068904
contaminacion_alta_NO2,0.6274910569190979,-0.17691917717456818,1.0,3.4696529533833242,-76.3309276699721,1.4566097563028175,-0.16851798746158894
ozono_anomalo,0.2946839928627014,-0.15141496062278748,0.35205078125,3.4595918222011903,-76.60913591346791,-1.0240173458902135,-0.5038614234806639
ozono_anomalo,0.5169904232025146,-0.03563888743519783,1.0,3.379282435800943,-76.35904493836544,2.475150134514369,-0.21828937923048092
ozono_anomalo,0.6998961567878723,-0.26518604159355164,1.0,3.6001781641658295,-76.42336431270932,1.3420444978083066,-1.2662014088057556
vegetacion_densa,0.7366465330123901,-0.22218170762062073,1.0,3.562538753761239,-76.56422014926129,2.1379194619813386,-2.9498805060797606
contaminacion_alta_NO2,0.25786441564559937,0.19186557829380035,0.998046875,3.353051629504665,-76.37970618990049,0.023888641602077924,1.0902457934216008
vegetacion_densa,0.7259440422058105,-0.2134658247232437,1.0,3.3688619785051612,-76.57895251992106,0.25840424903648757,-0.46521025053769904
contaminacion_alta_NO2,0.4712717831134796,-0.1426880657672882,0.5341796875,3.547716551573274,-76.4212083560274,-2.3213785106970404,1.0361994086255188
vegetacion_densa,0.6300490498542786,-0.24725595116615295,0.8544921875,3.334097177009752,-76.63473789906568,-1.668079435989344,-1.0643090534331638
contaminacion_alta_NO2,0.3749907612800598,-0.01960546150803566,0.50927734375,3.3097528328101244,-76.37117219470123,0.25557119610661433,1.387993149909837
vegetacion_densa,0.6492742896080017,-0.35384804010391235,0.5048828125,3.3155918821568986,-76.56502863301701,-1.0536067464206997,-2.6060916023743057
ozono_anomalo,0.603477418422699,-0.23730751872062683,0.78173828125,3.5480758776869217,-76.35473302500161,-0.8398093510472258,-0.14610003326554588
ozono_anomalo,0.6499881744384766,-0.29801467061042786,0.494140625,3.416832014677121,-76.37135185775806,2.4276436746816206,1.6311321891793265
vegetacion_densa,0.6685835123062134,-0.23916147649288177,0.33544921875,3.6080833386660776,-76.60419517940518,-0.682591767860394,-2.3950590354442274
contaminacion_alta_NO2,0.34540700912475586,-0.18645252287387848,0.429931640625,3.4612986212410166,-76.39057580483849,0.06420793633820629,0.6419950322473538
contaminacion_alta_NO2,0.7475605607032776,-0.3378008008003235,1.0,3.4584240123318355,-76.43028134039714,2.757951074021675,-1.1506012121499622
vegetacion_densa,0.7901960611343384,-0.3975692689418793,0.641357421875,3.367155179465335,-76.39425889750343,1.3584837288284202,-0.7020582066122262
vegetacion_densa,0.6915269494056702,-0.29058924317359924,0.97705078125,3.4934583084124804,-76.59718832018895,0.2178519133516541,-1.9862103063970011
ozono_anomalo,0.8633414506912231,-0.4000316858291626,1.0,3.462107104996724,-76.4062064907824,2.332941774582758,-0.19738988032609947
contaminacion_alta_NO2,0.4503660202026367,-0.30498701333999634,0.643310546875,3.494805781338659,-76.32329199005697,2.541465423029111,-0.4409517123472163
vegetacion_densa,0.7110939025878906,-0.2607395350933075,0.7099609375,3.592811978836053,-76.59611034184799,2.0109518178373698,-1.863264446406286
vegetacion_densa,0.7625647783279419,-0.21063488721847534,1.0,3.602693446961363,-76.60617147303027,1.908576859687803,-2.8212512426309346
contaminacion_alta_NO2,0.14793279767036438,0.12926381826400757,0.96533203125,3.4355169725867984,-76.499810943389,-0.673413014819239,3.0610854230199567
contaminacion_alta_NO2,0.45821914076805115,0.012033019214868546,0.94189453125,3.3127172732477175,-76.50538049815061,-1.918555687173804,0.12108788088080417
contaminacion_alta_NO2,0.6150813102722168,-0.08089638501405716,1.0,3.5943391148190553,-76.50645847649157,1.484445743657257,-0.9850065689025654
contaminacion_alta_NO2,0.400846391916275,-0.009582852944731712,0.9921875,3.5443927850220334,-76.50313470994028,1.5324309762543993,-0.8130279717149632
contaminacion_alta_NO2,0.21410074830055237,0.026228802278637886,0.83447265625,3.482858188059875,-76.48391076285985,0.6740180299544956,1.4997792983181155
contaminacion_alta_NO2,0.7255290746688843,-0.33921724557876587,0.732666015625,3.5264264793396514,-76.4523798963868,-0.3287375125126662,-1.6726827244704536
contaminacion_alta_NO2,0.5017866492271423,-0.1601645052433014,1.0,3.316041039798958,-76.47061569665469,1.8665081387456541,0.1718286019567789
ozono_anomalo,0.5297349691390991,-0.09256955981254578,0.890625,3.6030527730750106,-76.33002935468797,1.1095117964512107,-0.8378711052318377
ozono_anomalo,0.4772113263607025,-0.06362313032150269,1.0,3.3544889339592556,-76.47375980014915,2.0160889434665226,0.21766015326356503
vegetacion_densa,0.7518987655639648,-0.34265056252479553,1.0,3.4683953119855575,-76.35886527530862,2.1823582178637206,1.3085255501374682
contaminacion_alta_NO2,0.07623615860939026,0.08370082825422287,0.843017578125,3.4525849629850613,-76.53215029361776,-2.173993208588917,0.585663818371714
contaminacion_alta_NO2,0.7102601528167725,-0.11690857261419296,1.0,3.4793547584518105,-76.58757634664873,1.0608294203766255,-1.4909713098181367
vegetacion_densa,0.6217682361602783,-0.23691213130950928,0.593994140625,3.564784541971537,-76.44025264005101,-1.1223963417447145,0.09695385458695673
ozono_anomalo,0.4014434218406677,0.0211337823420763,0.7861328125,3.387906262528486,-76.51364499876463,-2.1021962625864257,0.9402599203983849
